timestamp,value,rolling_mean_24,rolling_std_24
2014-02-14 16:22:00,40.942,46.32566666666667,3.655012075953008
2014-02-14 16:27:00,52.58600000000001,46.356500000000004,3.706366332582946
2014-02-14 16:32:00,45.802,46.41041666666666,3.6876717754144575
2014-02-14 16:37:00,43.122,46.48866666666667,3.5919602334714944
2014-02-14 16:42:00,50.774,46.58058333333333,3.67475398663895
2014-02-14 16:47:00,46.262,46.561749999999996,3.675198725771582
2014-02-14 16:52:00,43.052,46.48116666666667,3.732014721843683
2014-02-14 16:57:00,50.718,46.54825,3.7952199827403046
2014-02-14 17:02:00,45.798,46.770250000000004,3.573573990449534
2014-02-14 17:07:00,46.55,46.48466666666667,3.282393064805626
2014-02-14 17:12:00,48.122,46.598083333333335,3.290302191971547
2014-02-14 17:17:00,40.23,46.473666666666674,3.4750197080037557
2014-02-14 17:22:00,52.606,46.59391666666667,3.6383364320460583
2014-02-14 17:27:00,44.652,46.52233333333333,3.659770943968879
2014-02-14 17:32:00,42.84,46.484166666666674,3.69448622852402
2014-02-14 17:37:00,49.272,46.55458333333333,3.732233436902929
2014-02-14 17:42:00,47.09,46.81924999999999,3.521072554603587
2014-02-14 17:47:00,45.452,46.57908333333333,3.4027261183104205
2014-02-14 17:52:00,46.996,46.607499999999995,3.403263817087307
2014-02-14 17:57:00,43.194,46.53225,3.459848768371244
2014-02-14 18:02:00,52.94,46.64541666666667,3.6262665663385723
2014-02-14 18:07:00,47.212,46.608583333333335,3.6153650115398697
2014-02-14 18:12:00,43.144,46.59191666666667,3.6309950476738324
2014-02-14 18:17:00,50.658,46.667249999999996,3.6980180737677655
2014-02-14 18:22:00,46.292,46.890166666666666,3.4934876514758857
2014-02-14 18:27:00,45.164,46.58091666666667,3.28993437117926
2014-02-14 18:32:00,47.88800000000001,46.667833333333334,3.2960108651502367
2014-02-14 18:37:00,41.852,46.614916666666666,3.3648885751519937
2014-02-14 18:42:00,53.17,46.71475000000001,3.525366897341264
2014-02-14 18:47:00,44.632,46.646833333333326,3.5500828608415023
2014-02-14 18:52:00,43.282,46.65641666666667,3.540253637642448
2014-02-14 18:57:00,53.192,46.7595,3.6962405460025254
2014-02-14 19:02:00,45.51600000000001,46.747749999999996,3.6998763933524805
2014-02-14 19:07:00,47.23,46.77608333333333,3.700899748611865
2014-02-14 19:12:00,46.408,46.70466666666667,3.6903207197332804
2014-02-14 19:17:00,40.118,46.699999999999996,3.698925155277925
2014-02-14 19:22:00,52.536,46.69708333333333,3.694090132332602
2014-02-14 19:27:00,45.56399999999999,46.735083333333336,3.6767885315580906
2014-02-14 19:32:00,43.908,46.779583333333335,3.6338086369737366
2014-02-14 19:37:00,48.058,46.729000000000006,3.6059479848668388
2014-02-14 19:42:00,45.4,46.65858333333333,3.61508142811252
2014-02-14 19:47:00,45.56399999999999,46.663250000000005,3.6135280995291787
2014-02-14 19:52:00,53.23,46.923,3.854509860004195
2014-02-14 19:57:00,46.972,47.08041666666667,3.771857481708294
2014-02-14 20:02:00,52.816,47.075250000000004,3.7635578824806992
2014-02-14 20:07:00,49.062,47.15233333333333,3.7853627322216754
2014-02-14 20:12:00,46.22,47.280499999999996,3.6947353967738885
2014-02-14 20:17:00,50.258,47.26383333333334,3.6797089637593627
2014-02-14 20:22:00,47.16,47.300000000000004,3.674003053180903
2014-02-14 20:27:00,45.258,47.30391666666666,3.671676336932273
2014-02-14 20:32:00,49.108,47.35475,3.688521033292811
2014-02-14 20:37:00,40.774,47.30983333333333,3.764230410018777
2014-02-14 20:42:00,52.5,47.28191666666666,3.7211176198260247
2014-02-14 20:47:00,45.316,47.31041666666667,3.7025123775346236
2014-02-14 20:52:00,41.878,47.25191666666666,3.7792259837474482
2014-02-14 20:57:00,51.456,47.17958333333333,3.6757890831844473
2014-02-14 21:02:00,46.902,47.23733333333334,3.659367285137722
2014-02-14 21:07:00,46.41,47.20316666666667,3.663264731459305
2014-02-14 21:12:00,47.3,47.240333333333325,3.659369328731108
2014-02-14 21:17:00,40.4,47.25208333333333,3.635883026729265
2014-02-14 21:22:00,52.058,47.232166666666664,3.6068737718136314
2014-02-14 21:27:00,47.84,47.327,3.5909924993565183
2014-02-14 21:32:00,42.774,47.27975,3.6449899534662036
2014-02-14 21:37:00,50.494,47.381249999999994,3.7010889496259707
2014-02-14 21:42:00,45.364,47.37975,3.701934033306984
2014-02-14 21:47:00,43.192,47.28091666666666,3.7832877801637324
2014-02-14 21:52:00,48.356,47.07783333333333,3.5751528476497287
2014-02-14 21:57:00,47.958,47.11891666666667,3.5795463389588376
2014-02-14 22:02:00,44.026,46.75266666666666,3.4172995525537484
2014-02-14 22:07:00,49.46,46.76925,3.429935773894822
2014-02-14 22:12:00,47.11,46.806333333333335,3.4285501900653426
2014-02-14 22:17:00,44.218,46.55466666666666,3.3855793758446895
2014-02-14 22:22:00,47.154,46.55441666666666,3.3855329542123735
2014-02-14 22:27:00,41.726000000000006,46.407250000000005,3.5184932947523686
2014-02-14 22:32:00,53.662,46.597,3.7833072258564178
2014-02-14 22:37:00,46.808,46.84841666666667,3.5742354356247104
2014-02-14 22:42:00,44.834,46.529,3.384732267364602
2014-02-14 22:47:00,49.554,46.70558333333333,3.4289584160267346
2014-02-14 22:52:00,45.822,46.869916666666676,3.2787551444262264
2014-02-14 22:57:00,46.768,46.67458333333334,3.129925098654662
2014-02-14 23:02:00,50.71,46.83324999999999,3.2366554295391423
2014-02-14 23:07:00,43.662,46.71875,3.3002610074646057
2014-02-14 23:12:00,53.544,46.97891666666667,3.5821497543121827
2014-02-14 23:17:00,46.478,47.23216666666667,3.300598413024214
2014-02-14 23:22:00,43.052,46.85691666666667,3.239474406062845
2014-02-14 23:27:00,49.038,46.90683333333334,3.2644151439245666
2014-02-14 23:32:00,46.238,47.05116666666667,3.1482527889590433
2014-02-14 23:37:00,44.90600000000001,46.818333333333335,3.0886324913570826
2014-02-14 23:42:00,48.51,46.94941666666667,3.0909842799407063
2014-02-14 23:47:00,40.834,46.85116666666667,3.249044644422305
2014-02-14 23:52:00,52.364,47.01816666666667,3.427841045305929
2014-02-14 23:57:00,47.206,46.98683333333333,3.4223091577200444
2014-02-15 00:02:00,43.31,46.957,3.452231842685563
2014-02-15 00:07:00,53.028,47.10566666666667,3.6366097286951984
2014-02-15 00:12:00,46.644,47.08625,3.637829420314308
2014-02-15 00:17:00,46.124,47.165666666666674,3.593019593197543
2014-02-15 00:22:00,47.802,47.19266666666667,3.595362068804349
2014-02-15 00:27:00,41.356,47.177249999999994,3.6205271205219236
2014-02-15 00:32:00,52.184,47.11566666666667,3.516504720496668
2014-02-15 00:37:00,45.774,47.072583333333334,3.5267572729518584
2014-02-15 00:42:00,42.792,46.98749999999999,3.6068340085478536
2014-02-15 00:47:00,49.036,46.965916666666665,3.592329000095554
2014-02-15 00:52:00,45.63399999999999,46.95808333333333,3.595135722378062
2014-02-15 00:57:00,46.292,46.938250000000004,3.597542122906547
2014-02-15 01:02:00,46.738,46.77275,3.506700111773607
2014-02-15 01:07:00,43.076,46.748333333333335,3.5312557030863245
2014-02-15 01:12:00,51.71,46.67191666666667,3.3950189846003935
2014-02-15 01:17:00,44.56399999999999,46.592166666666664,3.422144047824106
2014-02-15 01:22:00,42.88800000000001,46.58533333333333,3.4296758455861514
2014-02-15 01:27:00,48.874,46.5785,3.4247364735178474
2014-02-15 01:32:00,45.658,46.554333333333325,3.4292870429855227
2014-02-15 01:37:00,44.052,46.518750000000004,3.451493076412254
2014-02-15 01:42:00,47.684,46.48433333333333,3.43485209689387
2014-02-15 01:47:00,40.316,46.46275,3.4733125055009877
2014-02-15 01:52:00,52.438,46.46583333333333,3.47880743767254
2014-02-15 01:57:00,46.948,46.455083333333334,3.47681883481796
2014-02-15 02:02:00,43.13,46.44758333333334,3.4840847580748178
2014-02-15 02:07:00,51.83,46.39766666666667,3.3931016805413803
2014-02-15 02:12:00,46.272,46.38216666666667,3.392777131888662
2014-02-15 02:17:00,46.15,46.383250000000004,3.3926952636766385
2014-02-15 02:22:00,48.098,46.39558333333334,3.39860989378671
2014-02-15 02:27:00,40.868,46.375249999999994,3.4313737045096073
2014-02-15 02:32:00,52.63,46.39383333333333,3.465240560903027
2014-02-15 02:37:00,45.328,46.37525,3.469901881208945
2014-02-15 02:42:00,43.86,46.41974999999999,3.4285522010977405
2014-02-15 02:47:00,49.19,46.42616666666667,3.433801590412414
2014-02-15 02:52:00,40.032,46.19275,3.672122277612651
2014-02-15 02:57:00,52.91,46.4685,3.9200142524141945
2014-02-15 03:02:00,46.916,46.47591666666667,3.9207146411211093
2014-02-15 03:07:00,43.408,46.48975000000001,3.908764747055784
2014-02-15 03:12:00,50.222,46.42775,3.83343747716124
2014-02-15 03:17:00,45.886,46.48283333333333,3.814945981344912
2014-02-15 03:22:00,43.94,46.52666666666667,3.7777078243026003
2014-02-15 03:27:00,48.166,46.497166666666665,3.761309388875178
2014-02-15 03:32:00,40.822,46.29566666666667,3.9338009793236264
2014-02-15 03:37:00,54.24800000000001,46.720499999999994,4.221034995683239
2014-02-15 03:42:00,46.878,46.68691666666667,4.2162395352779205
2014-02-15 03:47:00,41.85,46.75083333333333,4.126123980377865
2014-02-15 03:52:00,51.548,46.713750000000005,4.0764894237246745
2014-02-15 03:57:00,47.73,46.74633333333333,4.081565286554388
2014-02-15 04:02:00,45.212,46.83308333333334,4.023067874544053
2014-02-15 04:07:00,50.658,46.78424999999999,3.9664917501928363
2014-02-15 04:12:00,39.87,46.517500000000005,4.210220617993066
2014-02-15 04:17:00,50.728,46.70825,4.295685532677198
2014-02-15 04:22:00,46.15,46.62708333333333,4.28667881898113
2014-02-15 04:27:00,43.12600000000001,46.72116666666667,4.178190035292135
2014-02-15 04:32:00,49.672,46.59791666666666,4.037572386392883
2014-02-15 04:37:00,46.644,46.65275,4.028502054653544
2014-02-15 04:42:00,44.994,46.70000000000001,4.000877512442142
2014-02-15 04:47:00,47.432,46.626749999999994,3.9692756457789518
2014-02-15 04:52:00,40.212,46.63425000000001,3.956422244687853
2014-02-15 04:57:00,53.88800000000001,46.675000000000004,4.028255464460581
2014-02-15 05:02:00,43.24800000000001,46.52216666666667,4.0878559455886
2014-02-15 05:07:00,44.36600000000001,46.562083333333334,4.0607121020040715
2014-02-15 05:12:00,49.12600000000001,46.516416666666665,4.023757879273367
2014-02-15 05:17:00,45.48,46.499500000000005,4.027375334750479
2014-02-15 05:22:00,44.754,46.53341666666666,4.008265481061188
2014-02-15 05:27:00,46.69,46.471916666666665,3.9934230485796953
2014-02-15 05:32:00,41.76,46.511,3.9399557269637935
2014-02-15 05:37:00,52.368,46.43266666666667,3.795482379455032
2014-02-15 05:42:00,44.882,46.3495,3.8071502180251184
2014-02-15 05:47:00,42.23,46.36533333333333,3.7883677644654026
2014-02-15 05:52:00,49.624,46.28516666666667,3.6930865571822973
2014-02-15 05:57:00,47.63,46.281,3.691441617768229
2014-02-15 06:02:00,44.786,46.26325,3.6978239811613793
2014-02-15 06:07:00,49.354,46.208916666666674,3.6395640436096537
2014-02-15 06:12:00,40.702,46.24358333333333,3.5800366274136373
2014-02-15 06:17:00,51.666,46.282666666666664,3.6358073162063644
2014-02-15 06:22:00,45.0,46.23475,3.6451976179506453
2014-02-15 06:27:00,43.61600000000001,46.25516666666667,3.6283618973265375
2014-02-15 06:32:00,50.822,46.30308333333334,3.682634594685038
2014-02-15 06:37:00,44.414,46.21016666666667,3.7017419597038232
2014-02-15 06:42:00,44.232,46.17841666666667,3.715867502629967
2014-02-15 06:47:00,48.236,46.211916666666674,3.7312527552001113
2014-02-15 06:52:00,41.08,46.24808333333334,3.6743402828933487
2014-02-15 06:57:00,53.92,46.24941666666667,3.6772378328998734
2014-02-15 07:02:00,46.22,46.37324999999999,3.621386513838133
2014-02-15 07:07:00,43.522,46.33808333333334,3.645742125401569
2014-02-15 07:12:00,49.74,46.36366666666667,3.668241311424399
2014-02-15 07:17:00,43.592,46.285,3.7080442284309414
2014-02-15 07:22:00,41.808,46.16225,3.808335037896428
2014-02-15 07:27:00,49.36600000000001,46.27375,3.8632363235122393
2014-02-15 07:32:00,45.492,46.42925,3.7470135963596873
2014-02-15 07:37:00,44.29600000000001,46.09291666666667,3.547746816081231
2014-02-15 07:42:00,49.706,46.29391666666667,3.612226218500608
2014-02-15 07:47:00,40.868,46.23716666666667,3.688737025132006
2014-02-15 07:52:00,51.808,46.32816666666667,3.8011483352622104
2014-02-15 07:57:00,48.562,46.36700000000001,3.8197416712105827
2014-02-15 08:02:00,41.902,46.246833333333335,3.915798054777227
2014-02-15 08:07:00,53.708,46.42825,4.159298365265991
2014-02-15 08:12:00,46.55,46.67191666666667,3.9765315224797804
2014-02-15 08:17:00,41.338,46.24158333333333,3.971418451195084
2014-02-15 08:22:00,48.36600000000001,46.38183333333333,3.9850771599825388
2014-02-15 08:27:00,41.878,46.30941666666667,4.052740027670669
2014-02-15 08:32:00,52.342,46.372749999999996,4.137319687388463
2014-02-15 08:37:00,46.502,46.45975000000001,4.1162397070733086
2014-02-15 08:42:00,42.276,46.37825,4.181118814800443
2014-02-15 08:47:00,50.104,46.45608333333333,4.2342544122355505
2014-02-15 08:52:00,45.728,46.649750000000004,4.081200859614941
2014-02-15 08:57:00,45.494,46.29866666666666,3.779887307575586
2014-02-15 09:02:00,48.666,46.40058333333334,3.810525444957252
2014-02-15 09:07:00,48.17,46.594249999999995,3.7758202477711063
2014-02-15 09:12:00,44.672,46.38308333333333,3.7337237260299316
2014-02-15 09:17:00,45.54,46.46425,3.691343966986644
2014-02-15 09:22:00,40.892,46.42608333333334,3.745912623655011
2014-02-15 09:27:00,50.024,46.4535,3.770691702200469
2014-02-15 09:32:00,45.37600000000001,46.44866666666667,3.77205185388613
2014-02-15 09:37:00,42.746,46.384083333333336,3.8234305779048694
2014-02-15 09:42:00,48.076,46.31616666666667,3.776040250184641
2014-02-15 09:47:00,46.69,46.55875,3.5934115466334022
2014-02-15 09:52:00,44.132,46.23891666666666,3.444399359725198
2014-02-15 09:57:00,49.898,46.29458333333333,3.494014782038199
2014-02-15 10:02:00,40.798,46.248583333333336,3.5609845965830074
2014-02-15 10:07:00,53.216,46.22808333333333,3.517323413158594
2014-02-15 10:12:00,45.298,46.175916666666666,3.521623167217647
2014-02-15 10:17:00,41.76,46.1935,3.4973875094567863
2014-02-15 10:22:00,48.662,46.20583333333334,3.5058933695765155
2014-02-15 10:27:00,45.536,46.35825,3.387063795114275
2014-02-15 10:32:00,45.044,46.054166666666674,3.1454827191119437
2014-02-15 10:37:00,48.06800000000001,46.11941666666667,3.171313017288451
2014-02-15 10:42:00,41.77,46.098333333333336,3.1995319585250552
2014-02-15 10:47:00,51.738,46.16641666666667,3.3041498007501255
2014-02-15 10:52:00,47.558,46.24266666666667,3.314691233133863
2014-02-15 10:57:00,43.122,46.14383333333333,3.372837273774457
